Time (s),Height (m)
614700,-0.108619674316544
615600,-0.234430373573311
616500,-0.350935163321454
617400,-0.456391969834583
618300,-0.527552215750027
619200,-0.611541250494445
620100,-0.680966173926873
621000,-0.733330709545329
621900,-0.760905269890587
622800,-0.783200602389638
623700,-0.788794418728885
624600,-0.779742476570165
625500,-0.764823681505833
626400,-0.73359564834801
627300,-0.689591613883864
628200,-0.635637230476286
629100,-0.590036737498179
630000,-0.522453456980341
630900,-0.447674564230892
631800,-0.367776059026148
632700,-0.305531098035676
633600,-0.219029047347868
634500,-0.128192665717687
635400,-0.0338718701203649
636300,0.0378445802374883
637200,0.132691751125729
638100,0.223187030975798
639000,0.306378107161238
639900,0.362541359486816
640800,0.42632128742427
641700,0.475382829511487
642600,0.509159993532823
643500,0.523633843017187
644400,0.52602949506933
645300,0.508622932623778
646200,0.471397724460697
647100,0.430686048563641
648000,0.364115296157785
648900,0.285963175897024
649800,0.200114879818484
650700,0.132646921032261
651600,0.0390632567269047
652500,-0.0581347509586761
653400,-0.156321271495653
654300,-0.2288321730788
655200,-0.32549903059508
656100,-0.422394702364271
657000,-0.517764244274584
657900,-0.587740068630807
658800,-0.678365633325524
659700,-0.763292979980109
660600,-0.83831996456253
661500,-0.885915069556881
662400,-0.93712591494496
663300,-0.973921079486033
664200,-0.997267566681193
665100,-1.0054942128433
666000,-1.00230609679545
666900,-0.980806912488441
667800,-0.940632639511209
668700,-0.897463429898583
669600,-0.823630021814242
670500,-0.733939975034175
671400,-0.630850424466925
672300,-0.547255849524578
673200,-0.429003984622086
674100,-0.304825127193943
675000,-0.175126202737137
675900,-0.075703451023066
676800,0.058269352499517
677700,0.193085148931296
678600,0.328728955297418
679500,0.430708798503299
680400,0.564909784689877
681300,0.694611067603559
682200,0.817491350126977
683100,0.903004016950506
684000,1.00604120799683
684900,1.09737919928724
685800,1.17490336863475
686700,1.22179095720939
687600,1.26659970087786
688500,1.29037473307476
689400,1.29148200274312
690300,1.27764482570981
691200,1.24148263720159
692100,1.18414207239364
693000,1.11036381256652
693900,1.04732643981947
694800,0.953377372234636
695700,0.848325494861406
696600,0.73504497314861
697500,0.645474774750618
698400,0.520041083332851
699300,0.390469402597015
700200,0.259051004842031
701100,0.159436397413815
702000,0.0250405951100258
702900,-0.107540898639273
703800,-0.233924584547616
704700,-0.323014024932403
705600,-0.432465889291665
706500,-0.530013946036728
707400,-0.615247815754645
708300,-0.669806237358632
709200,-0.728058692006027
710100,-0.768842985859119
711000,-0.793245134148508
711900,-0.800582446642038
712800,-0.797208506470148
713700,-0.781136399388683
714600,-0.751978985884238
715500,-0.72175717628464
716400,-0.672764821093356
717300,-0.615980456360036
718200,-0.551243177031252
719100,-0.497700049761646
720000,-0.42108655634834
720900,-0.340263743472315
721800,-0.255045498825376
722700,-0.188129770997361
723600,-0.0950883845388903
724500,0.000468391069772264
725400,0.0959583647895477
726300,0.165425594315645
727200,0.252970288878214
728100,0.332196284832334
729000,0.399606728912113
729900,0.440939506887027
730800,0.483407743452324
731700,0.510118133971385
732600,0.518531183772441
