Time (s),Height (m)
548100,0.0471582604787126
549000,0.130100417871708
549900,0.17982144183795
550800,0.234837507440959
551700,0.290491058440112
552600,0.356495016284376
553500,0.411568580605615
554400,0.484066661020544
555300,0.543897088061894
556200,0.578185955076621
557100,0.581825043310974
558000,0.5543664826384
558900,0.494202692025994
559800,0.411056985251789
560700,0.341906318086079
561600,0.250101530582768
562500,0.160254682485326
563400,0.0657465564737456
564300,-0.00993581036666207
565200,-0.117581866759138
566100,-0.233476008124006
567000,-0.353830751292434
567900,-0.441620832450758
568800,-0.549567149864514
569700,-0.647220846364277
570600,-0.731943970338351
571500,-0.783081729792982
572400,-0.835923780434931
573300,-0.880701657679403
574200,-0.931647511459937
575100,-0.978103425099069
576000,-1.04325524468665
576900,-1.09787899203889
577800,-1.13586208005181
578700,-1.15220550005701
579600,-1.15329619739137
580500,-1.13087117738409
581400,-1.0926314854462
582300,-1.05724790304748
583200,-1.00082659591137
584100,-0.933282237309794
585000,-0.855255336172316
585900,-0.786631291727034
586800,-0.677779395045089
587700,-0.551423813220155
588600,-0.413204856680153
589500,-0.305368919317558
590400,-0.159264551803402
591300,-0.0111918095312222
592200,0.137287169852715
593100,0.245302290335468
594000,0.382790454816907
594900,0.517596684954401
595800,0.656546595994505
596700,0.765315938479031
597600,0.912317888271914
598500,1.05013643125171
599400,1.16704136888089
600300,1.23528829709413
601200,1.29454593054512
602100,1.31507565861489
603000,1.3040826820159
603900,1.28255485291221
604800,1.24377281742116
605700,1.19459281676661
606600,1.13280131540339
607500,1.07763839768781
608400,0.992417641389132
609300,0.89246301132159
610200,0.777850332165938
611100,0.686457111389577
612000,0.565786684763101
612900,0.452752258850607
613800,0.354034032856512
614700,0.29340443220662
615600,0.229972463210513
616500,0.175661025550318
617400,0.11347988744257
618300,0.0563886080032012
619200,-0.0310203525745887
620100,-0.128138202263276
621000,-0.229045820061308
621900,-0.300004993033944
622800,-0.379741100465236
623700,-0.435760103383122
624600,-0.463158854067119
625500,-0.467222617658726
626400,-0.46291715997502
627300,-0.460758044608426
628200,-0.462634694057017
629100,-0.461248631824031
630000,-0.449985702682573
630900,-0.422599338750158
631800,-0.371160537297689
632700,-0.31627222988321
633600,-0.230229580407891
634500,-0.137856947359551
635400,-0.0447208093988498
636300,0.0205217902654698
637200,0.0938324819631552
638100,0.149590169298974
639000,0.196180470922715
639900,0.234249957096951
640800,0.296425227115184
641700,0.368721807064134
642600,0.440534781336008
643500,0.486478048418682
644400,0.526227730235719
645300,0.532965169938841
646200,0.50390661035054
647100,0.461289902921559
648000,0.384420791981868
648900,0.297503357177633
649800,0.211725860124632
650700,0.148756098476099
651600,0.0607284024660051
652500,-0.0352834240663048
653400,-0.140379124441185
654300,-0.225233965134373
655200,-0.342745900692114
656100,-0.456384217295408
657000,-0.559696342545775
657900,-0.630575449616778
658800,-0.713492409132071
659700,-0.777306294401929
660600,-0.823982722029826
661500,-0.853829270006118
662400,-0.898261884552657
663300,-0.954279976460121
664200,-1.01246227251521
665100,-1.04860295382662
666000,-1.08251303730159
666900,-1.09768701862855
667800,-1.08875248970779
668700,-1.06700022168305
669600,-1.02500815496495
670500,-0.973845248879504
671400,-0.91325176360089
672300,-0.861938544104476
673200,-0.786556274185066
674100,-0.698170292228493
675000,-0.592003064066991
675900,-0.502349838893467
676800,-0.3741062204895
677700,-0.240973769585053
678600,-0.106331827590614
679500,-0.00462240965302049
680400,0.13118036862356
681300,0.262685357735743
682200,0.388123351077014
683100,0.481451909737595
684000,0.610388744627384
684900,0.747737518323618
685800,0.888778648543706
686700,0.989225605381469
687600,1.10640203349718
688500,1.19639266685315
689400,1.25194235894585
690300,1.26899624198267
691200,1.26429719957507
692100,1.2394435762521
693000,1.20371786599561
693900,1.17034677933117
694800,1.11508897782368
695700,1.04590117190995
696600,0.961760794951487
697500,0.888232631778071
698400,0.77672751364687
699300,0.656439113218533
700200,0.538186992521026
701100,0.454715272357224
702000,0.355122995562784
702900,0.275022594725634
703800,0.213954027216946
704700,0.173938705407699
705600,0.115121181268026
706500,0.0416964365611451
707400,-0.0440445191746921
708300,-0.114483456687821
709200,-0.211762128331046
710100,-0.301613607737534
711000,-0.373898045644484
711900,-0.412970240222133
712800,-0.441589232050729
713700,-0.446887853650583
714600,-0.44290249180898
715500,-0.442076965098965
716400,-0.44550525204037
717300,-0.4464770668781
718200,-0.438051197008118
719100,-0.422102643258998
720000,-0.381436251392443
720900,-0.317240220015417
721800,-0.23941393185919
722700,-0.177522953282965
723600,-0.0945295360123664
724500,-0.0178338636332743
725400,0.0442396950333104
726300,0.0800683116785041
727200,0.120545131834524
728100,0.166256659263132
729000,0.225919948278455
729900,0.278348205750533
730800,0.350634139938658
731700,0.414547269629641
732600,0.456743476521907
733500,0.46830682881286
734400,0.454269787585363
735300,0.409390073274735
736200,0.341693269537819
737100,0.284091712162925
738000,0.207936832754556
738900,0.134739706950982
739800,0.0579326593424746
740700,-0.00516144462877526
741600,-0.098312471436328
742500,-0.20188460090384
743400,-0.311044347149305
744300,-0.390961367135773
745200,-0.489190162372101
746100,-0.578030936475889
747000,-0.654795448897651
747900,-0.700609014762195
748800,-0.746503359784626
749700,-0.782683451206092
750600,-0.822333880015597
751500,-0.859213496780068
752400,-0.912230722184387
753300,-0.957220225216196
754200,-0.987548143409858
755100,-0.998781806960618
756000,-0.994252619843441
756900,-0.967840681069104
757800,-0.927404707677934
758700,-0.891827899865604
759600,-0.837042621561896
760500,-0.774003289089059
761400,-0.704962857229555
762300,-0.64649523705266
763200,-0.55447765191522
764100,-0.447808619368753
765000,-0.332409523780323
765900,-0.243061675830141
766800,-0.122833131898671
767700,-0.00229790526253316
768600,0.118282297398319
769500,0.206699238172164
770400,0.320126303321533
771300,0.432697151191065
772200,0.550393874142895
773100,0.644695857775911
774000,0.776843350757216
774900,0.905839507002851
775800,1.01869482274694
776700,1.08797186533854
777600,1.15413568532951
778500,1.18578134671935
779400,1.18687165315473
780300,1.17456020265058
781200,1.14859019761859
782100,1.11380918628696
783000,1.06815452253153
783900,1.02478948935872
784800,0.952596962493178
785700,0.86388427574709
786600,0.759438043160166
787500,0.674433590605738
788400,0.561538383493149
789300,0.455557229442911
790200,0.3604933553859
791100,0.300236294742234
792000,0.236172013744032
792900,0.183308409078616
793800,0.127290579219698
794700,0.0767547070749003
795600,-0.00191000163915879
796500,-0.0907576634632282
797400,-0.184783988763913
798300,-0.251323725161957
799200,-0.326305706598744
800100,-0.381379267498657
801000,-0.413103404995405
801900,-0.422876300843068
802800,-0.426009074988987
803700,-0.429670811271013
804600,-0.43857256597014
805500,-0.445080007872012
806400,-0.447397879331344
807300,-0.437623568738197
808200,-0.408495666419578
809100,-0.371497636247312
810000,-0.308012420519495
810900,-0.237527251161411
811800,-0.166017844471892
812700,-0.115205126550488
813600,-0.0570094005981446
814500,-0.0129693081747343
815400,0.0228720528666159
816300,0.052605530793686
817200,0.104111841979259
818100,0.169222140982595
819000,0.240449049397367
819900,0.292031562254795
820800,0.348279185557829
821700,0.379864070032068
822600,0.381835710282961
823500,0.364284019212011
824400,0.318946268519358
825300,0.258771600004392
826200,0.197157143082795
827100,0.153702546834913
828000,0.0960056641424803
828900,0.0316219171465581
829800,-0.0435087303370588
830700,-0.107372028724353
831600,-0.199812218441453
832500,-0.293516365462206
833400,-0.380032513126972
834300,-0.43954250682474
835200,-0.511918754502971
836100,-0.570903202404024
837000,-0.613816889263758
837900,-0.638484994423831
838800,-0.669912618740904
839700,-0.709310022905303
840600,-0.755711331084493
841500,-0.788847557421527
842400,-0.823819596292407
843300,-0.844773795937904
844200,-0.847149624202695
845100,-0.836006716535515
846000,-0.808609003790969
846900,-0.773242072085022
847800,-0.73055441708871
848700,-0.692845260422529
849600,-0.63807852606002
850500,-0.57798519531241
851400,-0.505502228438412
852300,-0.441407362134304
853200,-0.347229046964678
854100,-0.247632900081686
855000,-0.145695283125567
855900,-0.0691252056581996
856800,0.032980790482967
857700,0.134746707193794
858600,0.234104507574909
859500,0.308514594395111
860400,0.410789239105061
861300,0.520329067973622
862200,0.639140650889046
863100,0.730559037083066
864000,0.844553647129482
864900,0.941264364082398
865800,1.01487258188875
866700,1.0511559571469
867600,1.07288097520993
868500,1.0715764151968
869400,1.05734796575221
870300,1.04125062734509
871200,1.01273226820195
872100,0.97361391334328
873000,0.917989475732041
873900,0.864542839799644
874800,0.779033025075929
875700,0.680733145937671
876600,0.578903370794147
877500,0.506142084238686
878400,0.415761851125098
879300,0.336231076504642
880200,0.27147231156416
881100,0.231387239753137
882000,0.181097968987892
882900,0.123477154635225
883800,0.0534959365155128
884700,-0.00670173133757017
885600,-0.0953141402494198
886500,-0.184225700141402
887400,-0.261764162555159
888300,-0.309637472916349
889200,-0.357804998774496
890100,-0.387931431223963
891000,-0.405434195199418
891900,-0.415983844119783
892800,-0.432872161162233
893700,-0.452687332270938
894600,-0.468664255351801
895500,-0.47453476773385
896400,-0.469988385698805
897300,-0.445532833898311
898200,-0.401372630826811
899100,-0.360413763649674
900000,-0.302174752351304
900900,-0.244660353715153
901800,-0.192194472311453
902700,-0.159067633001384
903600,-0.123046619074801
904500,-0.0882007130516688
905400,-0.0431402032207861
906300,-0.0000685992129035633
907200,0.066697109256009
908100,0.138374227356088
909000,0.206080435048605
909900,0.247055464940622
910800,0.281494273708825
911700,0.290977822953396
912600,0.275518534615596
913500,0.250296513108311
914400,0.208347260449485
915300,0.167780401801364
916200,0.131389550144933
917100,0.103244010790922
918000,0.0581716025147232
918900,0.00165614024300405
919800,-0.0656305265455011
920700,-0.120435774535393
921600,-0.192629092526386
922500,-0.25871925090354
923400,-0.319732283050678
924300,-0.361268147377185
925200,-0.406583805567363
926100,-0.439366129082578
927000,-0.465219685975136
927900,-0.485953279275899
928800,-0.520511550989264
929700,-0.560468390018719
930600,-0.598278646281602
931500,-0.621520979314976
932400,-0.641804479376742
933300,-0.646872367379452
934200,-0.638812127429908
935100,-0.62753597311395
936000,-0.607992488999318
936900,-0.580733411228216
937800,-0.545225916926548
938700,-0.516377974100116
939600,-0.474632607467564
940500,-0.422123488231421
941400,-0.357099203717489
942300,-0.302918159009389
943200,-0.22607142757467
944100,-0.146211932505414
945000,-0.0658949418911469
945900,-0.00498444550493227
946800,0.0777901214604845
947700,0.162224351694874
948600,0.250556674887351
949500,0.319845213148268
950400,0.417924775852838
951300,0.52411391402976
952200,0.632582677161456
953100,0.708477453004617
954000,0.796936063837122
954900,0.866823712463486
955800,0.913109161841843
956700,0.931589349881802
957600,0.939892402717803
958500,0.936040960506688
959400,0.923813673727126
960300,0.910605981343488
961200,0.884378264365099
962100,0.841105218029633
963000,0.779280493263846
963900,0.723178159507382
964800,0.640085769878568
965700,0.555160469034115
966600,0.475667844957679
967500,0.420357605984948
968400,0.352793008415269
969300,0.294115140940998
970200,0.242936247154678
971100,0.205210056979731
972000,0.150021612535342
972900,0.0850791561413573
973800,0.00740833715424156
974700,-0.0570581605047437
975600,-0.142048601426267
976500,-0.217591525915424
977400,-0.281532341675662
978300,-0.321376049917417
979200,-0.364348441900097
980100,-0.399305296571666
981000,-0.431381275205577
981900,-0.456077848897525
982800,-0.489718912045164
983700,-0.519417138138619
984600,-0.539152384714617
985500,-0.54490729241616
986400,-0.536966618510265
987300,-0.509496143770463
988200,-0.46864161552302
989100,-0.435005742813093
990000,-0.389880005469433
990900,-0.345648112585155
991800,-0.305152105996966
992700,-0.277457048819727
993600,-0.239181666099359
994500,-0.191060430649962
995400,-0.130766139058736
996300,-0.0794637780564876
997200,-0.00506049274285706
998100,0.0702359427999084
999000,0.135881504816886
999900,0.174025132740208
1000800,0.208448695922365
1001700,0.221467385528343
1002600,0.21426205009345
1003500,0.201636644441766
1004400,0.184724332380822
1005300,0.171810801422296
1006200,0.159390541052049
1007100,0.145624238924577
1008000,0.117854132596771
1008900,0.0784144630872086
1009800,0.0305880066241471
1010700,-0.0064727201428814
1011600,-0.0534923614905085
1012500,-0.0985853718930905
1013400,-0.141386504814057
1014300,-0.169489246274616
1015200,-0.199051726513582
1016100,-0.222402536392255
1017000,-0.246091221949529
1017900,-0.267364848304649
1018800,-0.301334372489462
1019700,-0.338774136614899
1020600,-0.374052475097662
1021500,-0.396218213094665
1022400,-0.417601954919089
1023300,-0.430625813688323
1024200,-0.438845412286751
1025100,-0.442672983807959
1026000,-0.441792603296667
1026900,-0.431205815961835
1027800,-0.415185608829303
1028700,-0.401997405536212
1029600,-0.379630663294352
1030500,-0.347407126979937
1031400,-0.305654025153602
1032300,-0.269029270044637
1033200,-0.214517275754236
1034100,-0.156262950687856
1035000,-0.0946930995946709
1035900,-0.0449769380593418
1036800,0.0262904944936249
1037700,0.104019492568871
1038600,0.187556693401486
1039500,0.252826179473588
1040400,0.343608951263159
1041300,0.439086274715273
1042200,0.533641267711184
1043100,0.599355983897629
1044000,0.676150346639016
1044900,0.738281073060862
1045800,0.782751680658391
1046700,0.804192876657009
1047600,0.819070866843905
1048500,0.821940496536436
1049400,0.81697299403491
1050300,0.808550408004894
1051200,0.787326405863123
1052100,0.749005708176293
1053000,0.693745568304751
1053900,0.645753486433469
1054800,0.578554892052972
1055700,0.512480415150972
1056600,0.450690939105651
1057500,0.406718848664981
1058400,0.349480875817807
1059300,0.29359297679643
1060200,0.237615810123303
1061100,0.195250127642857
1062000,0.136727589782274
1062900,0.0692551559805049
1063800,-0.0107386338877542
1064700,-0.0741726081588325
1065600,-0.156197351148729
1066500,-0.232345834057268
1067400,-0.302278244760963
1068300,-0.350510636346048
1069200,-0.410301360152249
1070100,-0.466735393330862
1071000,-0.519572040625019
1071900,-0.556713543463796
1072800,-0.603014714902963
1073700,-0.642224934860272
1074600,-0.668940942465108
